Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
17.25,0.9334195351543484,41.748000000000005,199.74,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.89,0.8733323590640795,194.882,4440.8859999999995,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.81,1.0192219444613095,165.1158,1838.2738,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.2,0.9367570486498822,188.6898,3367.6164,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
19.599999999999998,0.9251308188949166,56.6614,607.8754,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.3,1.0662002344437518,113.1176,4695.2216,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4.635,0.9221155185952123,126.4994,1670.4922,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.465,1.4591731721757948,265.2884,264.9884,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.03,1.5463665374501505,176.9028,708.4112,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.61,0.8999999999999999,186.4898,2993.4368,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.599999999999998,0.870492878923363,167.4816,1006.6896,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.1,1.4641166661773195,126.8362,125.8362,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.15,0.8711820928468418,122.5388,371.5164,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5.59,0.9251308224396685,63.9168,1597.92,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.0,0.9296326087938044,147.7418,4119.9704,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.1,1.5560143929164527,115.9492,231.6984,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.5,0.9344755599252585,185.6266,4979.5182,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.299999999999999,0.8704928709558668,153.8314,3723.1536,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.21,0.9182438021151805,149.9392,1938.8096,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.81,0.8782920700701433,242.6486,2199.1374,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12.15,0.9296326222587972,252.1698,2283.0282,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.35,1.464116663541402,80.3644,157.1288,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.6,1.464116663971341,173.6764,515.3292,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.365,0.8760887601542565,93.512,1677.816,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.5,0.9988808350006225,187.7898,2057.9878,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.695000000000002,0.9942317132642798,179.4344,5888.3352,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.73,0.8745787941671526,85.3882,1288.323,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.1,0.8760887670884264,89.78299999999999,2247.075,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.765,0.9982383502208834,105.5306,1567.9589999999998,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.85,0.8760887607570076,160.9578,4813.734,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.11,1.0131308276494055,131.2968,1957.4520000000002,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.1,0.8796766147846222,110.4228,1105.228,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.73,0.8727970652065495,85.2882,2061.3168,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9.299999999999999,0.9251308178250117,249.5092,6474.2392,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.785,0.8747287856935431,208.7928,5890.9984,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.645,0.9315179333875676,51.9982,999.3658,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.849999999999998,1.6311218047530194,188.8214,753.6856,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.6,0.9327072100882358,112.3544,2572.6512,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.76,0.8765027610269035,98.77,1298.31,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.195,1.010716333458543,51.1666,1179.1318,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.8,0.9310779452383857,102.8016,1922.8304,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.25,1.561727737341167,197.2452,195.7452,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.25,1.019750119683735,177.33700000000002,2822.992,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.235,0.9315179213811939,117.3492,1506.0396,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.25,0.9248242062864399,197.0794,4681.9056,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.849999999999998,0.8671992304777297,93.8094,3237.1196,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.1,0.8585272376714189,154.3656,2471.4496,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18.0,1.0156788022495327,80.2618,644.4944,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.02,0.8710498594253332,148.4734,3563.3616,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.1,0.933495296202003,144.0786,2600.6148,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.68,0.8745633765590322,100.0384,2266.3832,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21.2,0.9538807069796811,175.7738,1911.5118,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.6,1.5560143924736205,176.6344,356.8688,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.15,0.9355478270505599,37.3506,645.1602,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.25,0.8760887538849448,169.9474,2863.6058,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.5,0.9215224305578189,133.2942,2649.884,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5.73,0.9090909090909091,87.3882,1374.2112,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.15,0.9243238383387284,83.5566,1268.349,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5.465,1.1697924199909795,132.1626,1573.9512,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.15,0.8333333333333333,253.7014,5865.0322,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.8,0.8745633886302437,261.9252,4984.1788,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.655,1.0010958889639234,119.3756,1454.1072,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.099999999999998,0.87049287746166,176.8712,3691.1952,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.3,0.9310779412702588,199.1084,396.8168,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.6,0.9348909836200462,120.8756,1211.756,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.599999999999998,1.6195540526374395,155.8946,473.3838,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.7,0.9495662127294008,197.011,3338.987,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.5,0.9000000000000001,169.6448,2045.3376,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,0.8747287876785378,147.7102,437.4306,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7.945,0.9982383266060618,161.821,2446.815,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.35,0.934496646077976,81.7276,2030.69,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.85,0.8745633928609408,60.222,539.298,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.85,0.998686276635895,44.8428,703.0848,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.5,0.933419547874832,132.9626,1442.7886,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.1,0.8333333333333333,156.4604,2376.906,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.635,0.9334840457156609,174.9396,1744.396,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7.81,0.9222899175085691,123.1046,871.5322,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.395,0.9260469424909895,85.1908,1342.2528,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7.0,0.9330366785274609,108.228,1171.808,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.71,0.8712006366520983,217.5166,4572.0486,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.75,0.9254465718169466,38.0506,265.6542,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19.85,1.0211268294511178,123.7704,2503.408,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9.5,0.961103498049253,189.2872,6050.7904,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15.6,0.8796766114356822,127.5994,2441.4886,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.0,1.5315371920146499,123.8388,123.8388,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13.35,0.9327801642718841,178.666,1797.66,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11.1,1.0150869128094833,174.2054,1926.1594,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.0,0.9288589936326179,219.7456,3094.6384,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.8,0.8782920702379927,109.057,1428.141,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.1,0.9334840231910007,145.7418,882.8508,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.825,0.874563388336638,264.3226,4229.1616,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
17.599999999999998,1.6003091386075967,228.00099999999998,1148.505,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
17.35,1.0006230511333964,88.0856,1318.2839999999999,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.8,0.9288589803821813,102.4016,1720.4272,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.35,0.9348909846381815,164.1184,2807.0128,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.6,0.9237238320848082,98.9358,1508.037,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.27,0.9221155264337323,114.4518,1366.2216,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12.6,0.9523764088049459,122.0072,1470.0864,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.575000000000001,0.9251308127141432,196.7768,5912.304,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.65,0.9990697459916829,108.6938,1393.5194,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11.0,0.9251308150212542,220.3798,5289.1152,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.5,0.9388452922713013,184.7266,2213.1192,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.06,0.9349353408563745,229.7326,6930.978,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.1,0.9334195167015404,165.5526,3453.5046,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20.2,0.9169764861604336,62.351000000000006,2150.534,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17.2,0.9237238558103613,166.6184,1155.8288,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.25,0.9940995937812271,215.1218,3205.827,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.94,0.8747287907818032,186.7556,3942.8676,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.7,0.9215224152852967,217.885,3894.93,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.39,0.9221155206384561,141.547,2290.3520000000003,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20.7,0.9603681120318026,100.1042,892.8378,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.099999999999998,1.5315371978498968,142.4496,564.5984,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15.599999999999998,0.8704928820285377,172.2764,1545.9876,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.2,1.6047370982791758,241.4196,482.0392,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.2,0.8749149810681244,195.21099999999998,2356.9320000000002,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.5249999999999995,0.9178236882314971,84.5882,2061.3168,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15.099999999999998,1.6148105889542383,42.3796,123.8388,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.75,0.8740008658771602,240.7538,4566.7222,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.71,0.9,43.5744,498.0184,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.85,1.0198284624112008,251.7724,3020.0688,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.75,0.8745633911232352,192.0478,4649.9472,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.5,0.9294568185800477,85.6198,610.5386,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5.325,1.00130723487352,53.7298,862.8768,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12.849999999999998,1.6192315969956566,156.463,312.926,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.75,0.75,255.3988,4625.9784,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.0,0.998238353166565,141.2496,3387.5904,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.35,0.9367570460132196,179.766,5932.278,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11.8,0.93687551858316,99.8674,1018.674,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.65,0.9260469360513972,231.4668,3225.1352,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12.1,0.9348910193353501,165.8526,3124.5994,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9.395,0.9294568194155857,105.82799999999999,1704.4479999999999,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.6,1.0108971704384315,152.0024,2884.2456,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.1,0.9215224074394166,86.9198,1133.8574,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.894999999999998,0.8792103045322379,177.937,6881.043000000001,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.5,0.9266224547139812,104.79899999999999,1238.388,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.3,1.459173170576114,88.2856,175.7712,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.51,0.8745633728640609,227.90099999999998,459.402,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.25,0.872384807595297,93.412,932.12,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5.785,0.8749689178384322,87.0856,1406.1696,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13.65,1.076371574149771,55.5588,916.1408,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.26,0.8760887677251228,149.8366,1964.7758,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14.0,0.8672149608388615,53.464,1597.92,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,1.4641166703184125,174.937,882.185,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.7,1.0047208928120124,255.2014,3570.0196,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.65,0.9276844504303782,186.72400000000002,4474.1759999999995,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.1,0.9555217809236208,63.0536,980.0576,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
12.6,0.9583384269477034,250.9092,4731.1748,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.85,1.0006230367262479,222.8746,3589.9936,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.799999999999999,1.6148105889772,77.9012,75.9012,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.6,0.9296325964420843,185.8924,3516.7556,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.98,0.8796766248556938,146.8418,1765.7016,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.420000000000001,0.909090909090909,184.3582,185.7582,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.35,0.9334195314346104,165.4842,1492.0578,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.15,0.999069753442141,170.5106,2395.5484,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,0.8999999999999999,145.1444,3338.3212,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.895,0.9353771596463769,233.0642,6041.4692,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8.51,0.9237238374918392,195.6478,4262.4516,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
17.0,0.8745633870706954,126.7362,1258.362,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.150000000000002,0.9942316955279755,194.71099999999998,5892.33,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.0,0.8760887644925865,175.437,3175.866,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.11,0.9647810036733819,163.221,2773.0570000000002,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
19.5,1.000623048259674,85.554,1211.756,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.195,0.9275067823699014,84.1592,1238.388,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.7,0.9982383422624814,147.5102,5540.7876,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.0,0.9330543638695659,210.8244,2540.6928,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12.3,0.9598318714447176,35.0874,458.7362,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5.695,0.9251308158460232,256.1646,3349.6398,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.15,0.9988808318417308,82.0276,1624.5520000000001,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17.7,1.5257700501604208,128.9678,254.3356,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10.395,0.933419537694819,116.3176,1259.6936,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
17.0,1.46411666819603,125.1362,251.6724,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.85,0.8760887647456417,47.1744,996.0368,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.195,0.9308307137347278,149.8076,2217.114,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.599999999999998,1.6148105979880412,57.4272,111.8544,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.57,0.8751151883409853,261.4278,4165.2448,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.43,0.9,195.3768,1576.6144,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.39,0.9241603450968314,142.247,2433.499,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.0,0.9348909869768334,224.1404,4725.8484,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.1,0.923723829671853,76.0354,601.8832,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.5,0.925130791378296,129.9626,3410.2276,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.5,0.9355478250657223,95.2068,583.2408,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.6,0.8740008690120649,185.8556,1689.8004,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.2,0.8760887698286293,216.9824,4804.4128,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.380000000000001,1.010103072472156,179.1344,1605.9096,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.88,0.927506661166772,154.1998,3537.3954,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.03,0.8867962455546613,178.1028,1416.8224,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17.599999999999998,1.5315371962635638,112.6202,675.1212,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.85,1.0166650877863606,130.2626,3016.7398,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.68,0.8740008653420379,85.5224,1278.336,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15.35,1.0047208868727264,124.67299999999999,2093.9410000000003,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
13.1,0.9262527988690555,119.2782,3098.6332,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.1,0.9260469333222766,198.6084,2182.4924,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
15.849999999999998,1.5315371982116468,44.7744,135.8232,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.65,0.876502772277147,231.40099999999998,2526.7110000000002,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.6,0.8740008652152397,109.8254,1627.881,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.1,0.8782920709713546,176.0712,1581.9408,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12.349999999999998,0.9202689309306231,197.2426,3163.8816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.63,0.9310779463420441,172.5422,2241.7486,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.6,0.8333333333333335,163.9184,4293.0784,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19.6,1.5560143938054969,55.6614,165.7842,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.35,0.876088756010507,165.0868,982.7208,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14.0,0.8736759198274167,214.7192,3020.0688,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.15,0.9334195347197689,34.3532,251.6724,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.195,0.9334840296765193,93.8462,647.8234,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.325,0.9315179214536252,41.6138,284.2966,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.475,0.9280891551352892,241.6854,6042.135,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.0,1.5315371960176634,45.2718,47.2718,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.385,0.9322695528480515,109.8596,3235.788,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
